txn_id,customer_id,account_id,txn_date,amount,txn_type,merchant_category,device,ml_score,ml_flag,explain_top
TXN101557,1056,AC134996,2025-09-07 14:23:53,57622.91,1,7,2,0.03,0,"[[""amount"", 0.48485916268967943], [""hour"", 0.0018289667440467075], [""amount"", 0.48485916268967943], [""hour"", 0.0018289667440467075], [""amount"", 0.48485916268967943], [""hour"", 0.0018289667440467075]]"
TXN101471,1056,AC132326,2025-09-07 18:02:34,79841.13,1,5,1,0.035,0,"[[""amount"", 0.474132908343844], [""hour"", 0.0038726909464561116], [""amount"", 0.474132908343844], [""hour"", 0.0038726909464561116], [""hour"", 0.0038726909464561116], [""amount"", 0.474132908343844]]"
TXN101232,1057,AC160304,2025-07-14 21:13:07,186159.76,1,6,1,1.0,1,"[[""hour"", 0.0014895266255468102], [""amount"", -0.4777137323801137], [""amount"", -0.4777137323801137], [""hour"", 0.0014895266255468102], [""hour"", 0.0014895266255468102], [""amount"", -0.4777137323801137]]"
TXN100136,1057,AC138548,2025-08-08 11:37:36,148127.1,1,3,2,1.0,1,"[[""hour"", -0.007665410082936092], [""amount"", -0.46447340411576626], [""hour"", -0.007665410082936092], [""amount"", -0.46447340411576626], [""hour"", -0.007665410082936092], [""amount"", -0.46447340411576626]]"
TXN100428,1057,AC165441,2025-08-25 23:26:09,170488.45,1,3,0,0.945,1,"[[""amount"", -0.4691761280506741], [""hour"", 0.01451325574456377], [""amount"", -0.4691761280506741], [""hour"", 0.01451325574456377], [""amount"", -0.4691761280506741], [""hour"", 0.01451325574456377]]"
TXN101003,1057,AC146977,2025-08-29 23:03:24,109911.69,1,0,2,0.95,1,"[[""hour"", 0.005245175222365977], [""amount"", -0.4400470606241638], [""amount"", -0.4400470606241638], [""hour"", 0.005245175222365977], [""hour"", 0.005245175222365977], [""amount"", -0.4400470606241638]]"
TXN100010,1057,AC118939,2025-09-14 06:36:18,138563.29,1,4,0,0.97,1,"[[""hour"", -0.007039807940047042], [""amount"", -0.44641049439800606], [""hour"", -0.007039807940047042], [""amount"", -0.44641049439800606], [""hour"", -0.007039807940047042], [""amount"", -0.44641049439800606]]"
TXN100782,1060,AC108283,2025-07-09 02:11:01,166648.81,1,5,0,1.0,1,"[[""hour"", -0.005767477520463057], [""amount"", -0.45841762359007965], [""hour"", -0.005767477520463057], [""amount"", -0.45841762359007965], [""hour"", -0.005767477520463057], [""amount"", -0.45841762359007965]]"
TXN101840,1061,AC173855,2025-09-07 09:47:05,124670.06,1,5,1,0.995,1,"[[""hour"", 0.0022516826895027766], [""amount"", -0.46137814348583434], [""amount"", -0.46137814348583434], [""hour"", 0.0022516826895027766], [""hour"", 0.0022516826895027766], [""amount"", -0.46137814348583434]]"
TXN100247,1061,AC100644,2025-09-17 03:48:24,12819.75,0,1,1,0.085,0,"[[""hour"", -0.030871196731079496], [""amount"", 0.41931927553113385], [""hour"", -0.030871196731079496], [""amount"", 0.41931927553113385], [""hour"", -0.030871196731079496], [""amount"", 0.41931927553113385]]"
TXN100743,1061,AC186901,2025-09-27 19:10:36,21367.18,1,5,1,0.005,0,"[[""amount"", 0.46328589066481457], [""hour"", 0.00983560953842331], [""amount"", 0.46328589066481457], [""hour"", 0.00983560953842331], [""amount"", 0.46328589066481457], [""hour"", 0.00983560953842331]]"
TXN100720,1062,AC172712,2025-07-25 03:06:56,44197.91,1,6,0,0.015,0,"[[""hour"", -0.007082618940592397], [""amount"", 0.4779285416867878], [""hour"", -0.007082618940592397], [""amount"", 0.4779285416867878], [""amount"", 0.4779285416867878], [""hour"", -0.007082618940592397]]"
TXN101799,1062,AC130669,2025-08-18 16:32:21,145436.28,0,1,0,0.97,1,"[[""hour"", -0.007069088822161312], [""amount"", -0.47604585646196684], [""hour"", -0.007069088822161312], [""amount"", -0.47604585646196684], [""amount"", -0.47604585646196684], [""hour"", -0.007069088822161312]]"
TXN100007,1062,AC171901,2025-08-29 20:45:39,10060.78,1,4,1,0.04,0,"[[""amount"", 0.4405850059568518], [""hour"", 0.013240654582677383], [""amount"", 0.4405850059568518], [""hour"", 0.013240654582677383], [""hour"", 0.013240654582677383], [""amount"", 0.4405850059568518]]"
TXN100814,1064,AC116521,2025-08-21 21:29:15,73762.9,0,7,1,0.015,0,"[[""amount"", 0.4399384705260758], [""hour"", 0.012581535931120612], [""amount"", 0.4399384705260758], [""hour"", 0.012581535931120612], [""amount"", 0.4399384705260758], [""hour"", 0.012581535931120612]]"
TXN100928,1065,AC123178,2025-08-13 11:29:24,196812.99,1,2,0,1.0,1,"[[""hour"", -0.005492833582562526], [""amount"", -0.46510409067756314], [""hour"", -0.005492833582562526], [""amount"", -0.46510409067756314], [""hour"", -0.005492833582562526], [""amount"", -0.46510409067756314]]"
TXN101208,1066,AC173297,2025-07-03 17:51:56,200544.38,1,5,0,1.0,1,"[[""amount"", -0.4683995282367709], [""hour"", -0.006209808432779647], [""hour"", -0.006209808432779647], [""amount"", -0.4683995282367709], [""hour"", -0.006209808432779647], [""amount"", -0.4683995282367709]]"
TXN100888,1066,AC159782,2025-07-15 17:04:08,179006.12,1,7,1,0.99,1,"[[""hour"", -0.005153485310471048], [""amount"", -0.46371606538339233], [""hour"", -0.005153485310471048], [""amount"", -0.46371606538339233], [""amount"", -0.46371606538339233], [""hour"", -0.005153485310471048]]"
TXN100670,1066,AC158280,2025-07-31 12:35:24,249125.41,1,1,2,0.995,1,"[[""hour"", -0.005495321257473089], [""amount"", -0.47578085568444517], [""hour"", -0.005495321257473089], [""amount"", -0.47578085568444517], [""hour"", -0.005495321257473089], [""amount"", -0.47578085568444517]]"
TXN101346,1067,AC164306,2025-07-05 00:00:32,223038.19,1,2,2,0.985,1,"[[""hour"", -0.007601893286101587], [""amount"", -0.466916801132814], [""hour"", -0.007601893286101587], [""amount"", -0.466916801132814], [""hour"", -0.007601893286101587], [""amount"", -0.466916801132814]]"
TXN100606,1067,AC122126,2025-07-31 14:12:14,154498.16,1,1,0,1.0,1,"[[""amount"", -0.4761441138281462], [""hour"", -0.005031363578546726], [""hour"", -0.005031363578546726], [""amount"", -0.4761441138281462], [""hour"", -0.005031363578546726], [""amount"", -0.4761441138281462]]"
TXN100798,1068,AC117981,2025-07-19 12:06:44,108020.92,1,6,0,0.995,1,"[[""hour"", -0.006912291198516677], [""amount"", -0.45019079750767954], [""hour"", -0.006912291198516677], [""amount"", -0.45019079750767954], [""hour"", -0.006912291198516677], [""amount"", -0.45019079750767954]]"
TXN101645,1069,AC109041,2025-08-15 20:32:09,236299.0,1,5,1,0.965,1,"[[""hour"", 0.011623951026597159], [""amount"", -0.4689235742477684], [""amount"", -0.4689235742477684], [""hour"", 0.011623951026597159], [""hour"", 0.011623951026597159], [""amount"", -0.4689235742477684]]"
TXN100285,1069,AC157236,2025-08-17 19:01:34,10048.95,1,4,1,0.035,0,"[[""amount"", 0.4537934499800341], [""hour"", 0.005017345136808794], [""amount"", 0.4537934499800341], [""hour"", 0.005017345136808794], [""hour"", 0.005017345136808794], [""amount"", 0.4537934499800341]]"
TXN100563,1069,AC107139,2025-08-23 18:57:10,134930.44,1,6,0,0.995,1,"[[""hour"", -0.004849735064368362], [""amount"", -0.469653818497638], [""hour"", -0.004849735064368362], [""amount"", -0.469653818497638], [""hour"", -0.004849735064368362], [""amount"", -0.469653818497638]]"
TXN101913,1070,AC178101,2025-08-05 05:40:42,16605.78,1,2,0,0.015,0,"[[""amount"", 0.4514920834231098], [""hour"", 0.005677222134428982], [""amount"", 0.4514920834231098], [""hour"", 0.005677222134428982], [""amount"", 0.4514920834231098], [""hour"", 0.005677222134428982]]"
TXN100837,1070,AC106044,2025-08-24 18:24:08,5125.39,1,5,0,0.015,0,"[[""amount"", 0.4667617835089169], [""hour"", 0.004149367598405802], [""amount"", 0.4667617835089169], [""hour"", 0.004149367598405802], [""hour"", 0.004149367598405802], [""amount"", 0.4667617835089169]]"
TXN100729,1071,AC151533,2025-08-04 17:56:56,234761.71,1,6,1,0.995,1,"[[""hour"", -0.008117332491408866], [""amount"", -0.47863785800251957], [""hour"", -0.008117332491408866], [""amount"", -0.47863785800251957], [""amount"", -0.47863785800251957], [""hour"", -0.008117332491408866]]"
TXN100647,1071,AC147533,2025-08-15 20:44:38,198230.31,1,3,1,0.995,1,"[[""hour"", 0.0032589572495103445], [""amount"", -0.4748095362271779], [""amount"", -0.4748095362271779], [""hour"", 0.0032589572495103445], [""hour"", 0.0032589572495103445], [""amount"", -0.4748095362271779]]"
TXN100210,1072,AC174889,2025-07-07 10:39:49,47209.85,1,6,0,0.025,0,"[[""amount"", 0.4609537974125503], [""hour"", 0.005003117901842174], [""amount"", 0.4609537974125503], [""hour"", 0.005003117901842174], [""hour"", 0.005003117901842174], [""amount"", 0.4609537974125503]]"
TXN100943,1072,AC125878,2025-07-13 11:33:58,21396.27,1,1,1,0.015,0,"[[""amount"", 0.4551310057238344], [""hour"", 0.011494199958864736], [""amount"", 0.4551310057238344], [""hour"", 0.011494199958864736], [""amount"", 0.4551310057238344], [""hour"", 0.011494199958864736]]"
TXN100797,1072,AC121029,2025-07-19 23:43:18,120883.58,1,1,2,0.99,1,"[[""hour"", 0.003739772108495231], [""amount"", -0.46611113576019153], [""amount"", -0.46611113576019153], [""hour"", 0.003739772108495231], [""hour"", 0.003739772108495231], [""amount"", -0.46611113576019153]]"
TXN100113,1072,AC193256,2025-08-05 19:25:38,150106.04,1,1,1,0.98,1,"[[""hour"", -0.003772575850598359], [""amount"", -0.48023571296917], [""hour"", -0.003772575850598359], [""amount"", -0.48023571296917], [""amount"", -0.48023571296917], [""hour"", -0.003772575850598359]]"
TXN100567,1073,AC191777,2025-07-01 08:44:26,203556.78,1,6,1,1.0,1,"[[""hour"", -0.0009825575254866145], [""amount"", -0.4833440751373314], [""hour"", -0.0009825575254866145], [""amount"", -0.4833440751373314], [""amount"", -0.4833440751373314], [""hour"", -0.0009825575254866145]]"
TXN100457,1073,AC199077,2025-09-09 16:47:28,25146.08,1,3,1,0.005,0,"[[""amount"", 0.46080363007558234], [""hour"", 0.008945883473914298], [""amount"", 0.46080363007558234], [""hour"", 0.008945883473914298], [""amount"", 0.46080363007558234], [""hour"", 0.008945883473914298]]"
TXN101211,1074,AC138578,2025-08-08 16:28:46,202053.34,1,1,2,0.995,1,"[[""hour"", -0.0028197878515088585], [""amount"", -0.4678047223692643], [""hour"", -0.0028197878515088585], [""amount"", -0.4678047223692643], [""hour"", -0.0028197878515088585], [""amount"", -0.4678047223692643]]"
TXN101683,1074,AC175376,2025-09-11 06:36:24,228698.76,1,6,2,0.99,1,"[[""hour"", -0.0010680530197952247], [""amount"", -0.4742102872780441], [""hour"", -0.0010680530197952247], [""amount"", -0.4742102872780441], [""hour"", -0.0010680530197952247], [""amount"", -0.4742102872780441]]"
TXN101555,1076,AC186429,2025-08-29 19:40:20,215031.2,1,4,2,0.985,1,"[[""hour"", 0.0009905779162877977], [""amount"", -0.4744154214498052], [""amount"", -0.4744154214498052], [""hour"", 0.0009905779162877977], [""hour"", 0.0009905779162877977], [""amount"", -0.4744154214498052]]"
TXN101686,1076,AC115898,2025-09-14 18:59:16,229490.05,0,7,2,0.975,1,"[[""hour"", -0.010697495433585391], [""amount"", -0.46835262275558714], [""hour"", -0.010697495433585391], [""amount"", -0.46835262275558714], [""hour"", -0.010697495433585391], [""amount"", -0.46835262275558714]]"
TXN101510,1077,AC139850,2025-09-11 19:34:01,167788.63,1,2,0,0.99,1,"[[""hour"", -0.001330444499833978], [""amount"", -0.4714251184373382], [""hour"", -0.001330444499833978], [""amount"", -0.4714251184373382], [""hour"", -0.001330444499833978], [""amount"", -0.4714251184373382]]"
TXN100721,1078,AC197584,2025-09-16 04:15:48,87737.09,1,0,1,0.025,0,"[[""amount"", 0.4545389405079028], [""hour"", 0.005185421797107076], [""amount"", 0.4545389405079028], [""hour"", 0.005185421797107076], [""amount"", 0.4545389405079028], [""hour"", 0.005185421797107076]]"
TXN100917,1078,AC196033,2025-09-28 10:15:45,78830.29,1,6,1,0.02,0,"[[""hour"", 0.010756709856761335], [""amount"", 0.472510637898133], [""amount"", 0.472510637898133], [""hour"", 0.010756709856761335], [""hour"", 0.010756709856761335], [""amount"", 0.472510637898133]]"
TXN101811,1080,AC149518,2025-09-23 15:32:14,106349.74,1,2,2,0.995,1,"[[""amount"", -0.45581040086297087], [""hour"", -0.007104768716015752], [""hour"", -0.007104768716015752], [""amount"", -0.45581040086297087], [""amount"", -0.45581040086297087], [""hour"", -0.007104768716015752]]"
TXN101615,1080,AC189503,2025-09-25 08:12:42,51177.5,1,2,1,0.01,0,"[[""amount"", 0.47796389506019527], [""hour"", 0.006984133972321585], [""amount"", 0.47796389506019527], [""hour"", 0.006984133972321585], [""amount"", 0.47796389506019527], [""hour"", 0.006984133972321585]]"
TXN100651,1081,AC133556,2025-07-07 01:30:59,114864.49,1,6,0,0.975,1,"[[""hour"", -0.012612408093839225], [""amount"", -0.4490689217098344], [""hour"", -0.012612408093839225], [""amount"", -0.4490689217098344], [""hour"", -0.012612408093839225], [""amount"", -0.4490689217098344]]"
TXN101665,1082,AC143028,2025-07-04 21:40:05,104300.19,1,5,2,0.98,1,"[[""hour"", 0.00690765228621994], [""amount"", -0.4391135855869414], [""amount"", -0.4391135855869414], [""hour"", 0.00690765228621994], [""hour"", 0.00690765228621994], [""amount"", -0.4391135855869414]]"
TXN100512,1083,AC150691,2025-09-07 19:07:26,203544.01,1,1,1,0.985,1,"[[""hour"", -0.003141020819931331], [""amount"", -0.48297216926031916], [""hour"", -0.003141020819931331], [""amount"", -0.48297216926031916], [""hour"", -0.003141020819931331], [""amount"", -0.48297216926031916]]"
TXN100971,1084,AC153046,2025-07-01 10:51:44,133680.45,1,3,2,1.0,1,"[[""amount"", -0.4807774575973186], [""hour"", -0.0032595708765749427], [""hour"", -0.0032595708765749427], [""amount"", -0.4807774575973186], [""amount"", -0.4807774575973186], [""hour"", -0.0032595708765749427]]"
TXN100725,1084,AC151077,2025-08-06 03:48:35,108416.87,1,1,2,1.0,1,"[[""hour"", -0.012842824795577025], [""amount"", -0.45503665420897865], [""hour"", -0.012842824795577025], [""amount"", -0.45503665420897865], [""hour"", -0.012842824795577025], [""amount"", -0.45503665420897865]]"
TXN100466,1084,AC171311,2025-09-24 23:43:33,221231.51,1,0,2,0.99,1,"[[""hour"", 0.007461932244652327], [""amount"", -0.4733086983657458], [""amount"", -0.4733086983657458], [""hour"", 0.007461932244652327], [""hour"", 0.007461932244652327], [""amount"", -0.4733086983657458]]"
TXN101506,1085,AC161060,2025-07-26 14:33:19,196547.27,1,7,1,0.995,1,"[[""hour"", -0.0031283767538046255], [""amount"", -0.45257817456663585], [""hour"", -0.0031283767538046255], [""amount"", -0.45257817456663585], [""hour"", -0.0031283767538046255], [""amount"", -0.45257817456663585]]"
TXN100224,1085,AC106018,2025-08-06 07:40:56,144474.72,1,6,0,1.0,1,"[[""hour"", -0.0030955596843061724], [""amount"", -0.4581222398235302], [""hour"", -0.0030955596843061724], [""amount"", -0.4581222398235302], [""hour"", -0.0030955596843061724], [""amount"", -0.4581222398235302]]"
TXN101277,1086,AC149690,2025-09-23 13:24:36,128671.1,0,4,1,0.98,1,"[[""hour"", -0.009646033367752504], [""amount"", -0.47140260699390235], [""hour"", -0.009646033367752504], [""amount"", -0.47140260699390235], [""amount"", -0.47140260699390235], [""hour"", -0.009646033367752504]]"
TXN100341,1087,AC187307,2025-08-07 19:40:31,16498.08,1,1,0,0.01,0,"[[""hour"", 0.0017591769168227467], [""amount"", 0.4648135000742905], [""amount"", 0.4648135000742905], [""hour"", 0.0017591769168227467], [""amount"", 0.4648135000742905], [""hour"", 0.0017591769168227467]]"
TXN101570,1087,AC149828,2025-09-02 15:46:26,209498.85,1,1,0,1.0,1,"[[""hour"", -0.005146454587799983], [""amount"", -0.4845732431982441], [""hour"", -0.005146454587799983], [""amount"", -0.4845732431982441], [""amount"", -0.4845732431982441], [""hour"", -0.005146454587799983]]"
TXN100844,1087,AC114246,2025-09-06 03:30:38,137911.79,1,7,0,0.995,1,"[[""hour"", -0.011380304135759078], [""amount"", -0.4530851410489972], [""hour"", -0.011380304135759078], [""amount"", -0.4530851410489972], [""hour"", -0.011380304135759078], [""amount"", -0.4530851410489972]]"
TXN100993,1087,AC172774,2025-09-08 17:38:00,63712.64,1,2,2,0.005,0,"[[""amount"", 0.4577913299297929], [""hour"", 0.006073886839206548], [""amount"", 0.4577913299297929], [""hour"", 0.006073886839206548], [""amount"", 0.4577913299297929], [""hour"", 0.006073886839206548]]"
TXN100398,1089,AC182386,2025-07-08 21:37:29,13033.1,1,1,2,0.02,0,"[[""hour"", 0.009068956599278291], [""amount"", 0.43594357354050367], [""amount"", 0.43594357354050367], [""hour"", 0.009068956599278291], [""amount"", 0.43594357354050367], [""hour"", 0.009068956599278291]]"
TXN100171,1089,AC142710,2025-07-09 03:01:46,128372.74,1,7,2,0.995,1,"[[""hour"", -0.013017013872616884], [""amount"", -0.4462543824999896], [""hour"", -0.013017013872616884], [""amount"", -0.4462543824999896], [""hour"", -0.013017013872616884], [""amount"", -0.4462543824999896]]"
TXN100038,1089,AC193846,2025-07-24 11:07:53,35233.48,1,1,2,0.03,0,"[[""amount"", 0.4722142003453707], [""hour"", -5.2558134487317046e-06], [""hour"", -5.2558134487317046e-06], [""amount"", 0.4722142003453707], [""amount"", 0.4722142003453707], [""hour"", -5.2558134487317046e-06]]"
TXN100249,1091,AC169005,2025-07-13 23:18:06,111641.54,1,0,1,0.975,1,"[[""hour"", 0.007994930510294285], [""amount"", -0.4566731540200443], [""amount"", -0.4566731540200443], [""hour"", 0.007994930510294285], [""hour"", 0.007994930510294285], [""amount"", -0.4566731540200443]]"
TXN101246,1091,AC138993,2025-08-01 03:32:33,95163.79,1,3,2,0.015,0,"[[""amount"", 0.4639655380925434], [""hour"", -0.004776028840267932], [""hour"", -0.004776028840267932], [""amount"", 0.4639655380925434], [""amount"", 0.4639655380925434], [""hour"", -0.004776028840267932]]"
TXN100407,1091,AC135812,2025-09-04 10:03:23,105437.45,1,1,2,0.99,1,"[[""hour"", -0.0021571864738530594], [""amount"", -0.4636069108898821], [""hour"", -0.0021571864738530594], [""amount"", -0.4636069108898821], [""hour"", -0.0021571864738530594], [""amount"", -0.4636069108898821]]"
TXN100374,1092,AC115924,2025-07-19 09:02:33,120759.63,1,4,0,0.99,1,"[[""hour"", -0.0002672988771387473], [""amount"", -0.4575589970460582], [""hour"", -0.0002672988771387473], [""amount"", -0.4575589970460582], [""hour"", -0.0002672988771387473], [""amount"", -0.4575589970460582]]"
TXN100871,1092,AC169056,2025-07-25 03:57:13,187231.4,1,7,2,0.985,1,"[[""hour"", -0.008338853942076297], [""amount"", -0.4543219975746024], [""hour"", -0.008338853942076297], [""amount"", -0.4543219975746024], [""amount"", -0.4543219975746024], [""hour"", -0.008338853942076297]]"
TXN100988,1093,AC127284,2025-07-10 07:49:51,4392.7,1,1,2,0.0,0,"[[""amount"", 0.4507616783065427], [""hour"", 0.005287293663932739], [""amount"", 0.4507616783065427], [""hour"", 0.005287293663932739], [""amount"", 0.4507616783065427], [""hour"", 0.005287293663932739]]"
