txn_id,customer_id,account_id,txn_date,amount,txn_type,merchant_category,location,device
TXN101117,1392,AC166047,2025-07-07 17:18:42,219107.76,debit,Travel,Nicolasside,mobile
TXN101118,1161,AC177585,2025-09-20 19:58:45,229113.39,debit,Healthcare,Michaelmouth,pos
TXN101119,1816,AC192353,2025-07-14 11:18:29,177811.62,credit,Shopping,Coxfort,pos
TXN101120,1778,AC195382,2025-08-12 13:52:51,41203.65,debit,Travel,Tuckerfurt,pos
TXN101121,1993,AC105470,2025-09-05 00:00:39,146463.07,debit,Grocery,Lake Jeremy,pos
TXN101122,1522,AC140429,2025-07-26 01:27:03,234560.59,debit,Utilities,West Stevenberg,pos
TXN101123,1826,AC157318,2025-07-15 10:00:40,97224.24,debit,Dining,Browntown,pos
TXN101124,1997,AC175215,2025-08-26 18:26:35,70002.47,debit,Grocery,Jefferyport,mobile
TXN101125,1735,AC137581,2025-08-18 12:53:19,127312.6,debit,Shopping,Scottville,web
TXN101126,1111,AC145019,2025-09-07 05:39:56,236301.88,credit,Shopping,Lake Christopherberg,mobile
TXN101127,1814,AC134937,2025-08-15 17:03:19,233539.02,debit,Entertainment,Sarahtown,web
TXN101128,1558,AC117160,2025-07-15 13:22:22,159100.3,credit,Dining,Lake Paulburgh,web
TXN101129,1171,AC155861,2025-07-09 20:31:44,225937.89,debit,Entertainment,Lake Alexander,mobile
TXN101130,1191,AC174259,2025-08-11 07:51:31,137564.89,debit,Healthcare,Vargaston,mobile
TXN101131,1588,AC134922,2025-07-11 05:48:20,85122.67,debit,Dining,Monicafurt,mobile
TXN101132,1156,AC128838,2025-09-11 01:51:48,177794.6,debit,Grocery,North Michaelburgh,pos
TXN101133,1454,AC125069,2025-08-26 17:14:09,140710.66,debit,Shopping,Port Lisa,web
TXN101134,1821,AC100689,2025-09-22 00:41:21,95933.39,debit,Entertainment,Oliverside,web
TXN101135,1826,AC151255,2025-07-10 15:31:42,40153.3,debit,Shopping,North Antonio,pos
TXN101136,1675,AC183474,2025-08-13 15:21:44,159054.36,credit,Shopping,Lake Miguel,web
TXN101137,1522,AC148150,2025-09-21 10:46:12,27550.33,credit,Salary,Port David,web
TXN101138,1155,AC185139,2025-08-02 18:10:05,108928.11,debit,Utilities,South Erin,mobile
TXN101139,1200,AC155683,2025-08-07 13:58:16,193302.31,debit,Utilities,Port Justin,pos
TXN101140,1575,AC114768,2025-07-09 11:11:26,236931.52,debit,Grocery,Jenniferberg,web
TXN101141,1644,AC118340,2025-09-19 00:56:41,179392.0,debit,Shopping,Dawnchester,pos
TXN101142,1593,AC148177,2025-09-16 12:13:56,235043.01,credit,Salary,New Julieville,pos
TXN101143,1784,AC197425,2025-09-05 23:07:01,76447.06,debit,Utilities,North Jamesburgh,pos
TXN101144,1835,AC193798,2025-07-15 14:12:31,42254.7,debit,Travel,Harrisland,pos
TXN101145,1753,AC159178,2025-09-23 07:13:27,225758.2,debit,Entertainment,Kimberlyfort,mobile
TXN101146,1337,AC147592,2025-09-06 07:47:09,41580.15,debit,Dining,Lake Amandaville,pos
TXN101147,1952,AC145835,2025-09-28 00:46:06,225829.75,debit,Salary,Lake Wyattberg,mobile
TXN101148,1148,AC178786,2025-07-09 03:39:06,114429.91,debit,Healthcare,Heathermouth,mobile
TXN101149,1629,AC143953,2025-09-19 17:38:16,43939.12,debit,Shopping,West Elizabeth,mobile
TXN101150,1237,AC132400,2025-08-30 12:00:44,145598.02,debit,Entertainment,Port Ericborough,pos
TXN101151,1413,AC103824,2025-07-31 08:41:50,6605.67,debit,Healthcare,West Krystal,pos
TXN101152,1634,AC102749,2025-07-28 18:07:42,248664.34,debit,Entertainment,South Bridget,web
TXN101153,1462,AC168524,2025-07-07 06:27:30,98004.82,debit,Salary,Andersonton,web
TXN101154,1475,AC193474,2025-09-24 00:28:24,164882.81,debit,Shopping,Leeview,web
TXN101155,1465,AC120990,2025-08-21 00:45:32,162062.8,credit,Shopping,Knightview,mobile
TXN101156,1959,AC106947,2025-07-21 08:31:32,79833.62,debit,Healthcare,Lake Jenniferburgh,mobile
TXN101157,1487,AC141214,2025-07-13 01:28:12,166514.36,debit,Grocery,East Matthewville,pos
TXN101158,1199,AC170662,2025-07-29 18:49:31,152164.52,debit,Salary,Lawrenceville,pos
TXN101159,1515,AC100716,2025-09-18 08:35:35,112420.12,debit,Dining,Khanborough,pos
TXN101160,1810,AC177321,2025-08-14 09:27:21,77006.2,debit,Travel,South Kathleenfort,web
TXN101161,1960,AC144172,2025-09-26 08:58:28,152278.2,credit,Grocery,Lake Theresa,pos
TXN101162,1034,AC110207,2025-09-07 09:20:45,42046.61,debit,Travel,Lake Jenniferville,pos
TXN101163,1323,AC109671,2025-09-19 23:43:59,205696.89,debit,Dining,Lake Crystalborough,web
TXN101164,1346,AC103522,2025-07-31 03:08:19,210205.41,debit,Dining,Gabrielleborough,pos
TXN101165,1678,AC151200,2025-07-20 11:42:25,113149.54,debit,Travel,Aliceshire,web
TXN101166,1837,AC116960,2025-07-08 23:20:01,28097.04,debit,Healthcare,New Terry,mobile
TXN101167,1118,AC183525,2025-08-17 13:00:54,6765.85,debit,Healthcare,Port Andrew,mobile
TXN101168,1713,AC111495,2025-07-07 23:42:00,112798.55,debit,Shopping,Charleshaven,mobile
TXN101169,1444,AC111394,2025-09-28 17:33:47,104532.38,debit,Healthcare,Port Angelaview,web
TXN101170,1692,AC128064,2025-09-19 15:20:22,88206.45,debit,Healthcare,Snyderstad,mobile
TXN101171,1047,AC116393,2025-09-05 14:38:39,70767.45,debit,Salary,Schultzshire,mobile
TXN101172,1097,AC193470,2025-07-29 06:04:17,19863.69,debit,Healthcare,West Joshua,pos
TXN101173,1463,AC127957,2025-09-16 16:11:51,122531.66,debit,Salary,East Justinberg,mobile
TXN101174,1200,AC148645,2025-08-25 02:27:44,187111.15,debit,Healthcare,Aprilstad,mobile
TXN101175,1394,AC113420,2025-07-18 15:27:43,120466.26,debit,Dining,Washingtonfort,web
TXN101176,1688,AC141946,2025-09-21 17:20:28,164237.7,debit,Grocery,Michelleborough,pos
TXN101177,1726,AC134375,2025-08-10 20:18:15,196851.77,debit,Healthcare,South Krystalport,mobile
TXN101178,1436,AC174518,2025-08-03 14:02:13,117970.75,debit,Grocery,New Joshua,pos
TXN101179,1904,AC117814,2025-08-26 05:47:45,83491.11,debit,Salary,Lake Diane,web
TXN101180,1751,AC116324,2025-08-31 06:23:04,139399.68,debit,Travel,New Todd,mobile
TXN101181,1238,AC111527,2025-08-25 19:24:24,45287.96,debit,Shopping,North Melissa,mobile
TXN101182,1998,AC136579,2025-07-24 11:49:54,78047.47,debit,Grocery,North Jacqueline,pos
TXN101183,1251,AC181436,2025-07-21 01:48:56,69749.35,debit,Shopping,Mcmillanville,web
TXN101184,1431,AC169836,2025-09-03 22:31:45,9154.74,debit,Salary,South Stefanie,mobile
TXN101185,1206,AC111306,2025-09-13 15:10:24,25922.33,credit,Travel,Tonyastad,web
TXN101186,1037,AC164571,2025-07-20 04:16:45,123073.18,debit,Utilities,Markmouth,pos
TXN101187,1468,AC125728,2025-08-08 05:30:31,69145.09,debit,Salary,Lake Randyberg,web
TXN101188,1172,AC195404,2025-09-13 04:31:53,22357.72,debit,Grocery,East Tammy,mobile
TXN101189,1811,AC134370,2025-07-09 07:41:07,233509.76,debit,Utilities,Elizabethbury,mobile
TXN101190,1885,AC195386,2025-09-12 14:59:03,210772.47,debit,Utilities,Donaldfort,web
TXN101191,1358,AC161606,2025-08-02 09:27:27,147397.9,debit,Entertainment,West Richard,pos
TXN101192,1097,AC119815,2025-07-03 04:58:42,194430.04,debit,Dining,Port Andrew,mobile
TXN101193,1348,AC113720,2025-07-24 03:54:54,10388.38,debit,Travel,Port Stephanie,pos
TXN101194,1208,AC144879,2025-07-28 08:16:59,168734.34,credit,Travel,West Sharihaven,mobile
TXN101195,1765,AC177907,2025-08-26 06:38:22,118899.52,debit,Entertainment,Leonardside,pos
TXN101196,1290,AC193161,2025-09-23 04:21:06,32147.01,debit,Dining,Crosbychester,web
TXN101197,1512,AC192741,2025-09-09 10:05:46,94046.07,debit,Travel,Bellchester,pos
TXN101198,1922,AC186949,2025-08-30 07:49:01,101414.0,debit,Shopping,East Christine,mobile
TXN101199,1450,AC114004,2025-08-11 17:52:38,243668.21,debit,Grocery,Nelsonburgh,mobile
TXN101200,1902,AC131766,2025-07-25 13:43:58,243868.74,debit,Dining,North Thomas,mobile
TXN101201,1500,AC131473,2025-07-07 20:21:07,84422.12,debit,Utilities,West Melissaborough,web
TXN101202,1846,AC188857,2025-09-19 04:33:11,21026.51,debit,Travel,East Henryshire,pos
TXN101203,1452,AC130027,2025-07-29 18:50:03,123290.1,debit,Utilities,New Annaton,pos
TXN101204,1414,AC122447,2025-07-05 05:39:07,179869.74,credit,Healthcare,North Kristen,pos
TXN101205,1264,AC190195,2025-07-20 19:36:39,150457.86,debit,Salary,Sandrastad,pos
TXN101206,1149,AC161098,2025-08-14 04:10:46,205879.37,debit,Salary,Changburgh,pos
TXN101207,1838,AC182175,2025-08-07 06:43:16,181147.5,debit,Dining,East Tanya,mobile
TXN101208,1066,AC173297,2025-07-03 17:51:56,200544.38,debit,Shopping,North Tiffanyton,mobile
TXN101209,1150,AC100102,2025-09-21 21:27:46,103000.97,credit,Shopping,South Daniel,web
TXN101210,1871,AC128085,2025-07-15 10:08:56,9966.27,debit,Travel,South Janet,web
TXN101211,1074,AC138578,2025-08-08 16:28:46,202053.34,debit,Entertainment,Lake Jacquelinechester,web
TXN101212,1156,AC199476,2025-07-03 00:56:55,131633.45,debit,Salary,East Kimberg,mobile
TXN101213,1152,AC176771,2025-07-11 18:50:21,137822.1,debit,Salary,Monicaland,web
TXN101214,1642,AC104780,2025-09-14 15:53:37,181297.91,debit,Entertainment,Port Kathrynville,web
TXN101215,1474,AC110617,2025-07-24 16:56:59,164788.39,debit,Salary,New Robertburgh,pos
TXN101216,1609,AC115230,2025-08-29 09:56:48,216349.67,debit,Utilities,Dianatown,mobile
TXN101217,1795,AC131013,2025-07-24 05:43:59,147173.81,debit,Dining,Floresmouth,mobile
TXN101218,1223,AC137550,2025-08-16 12:11:44,161201.96,debit,Shopping,Lake Kimberly,pos
TXN101219,1983,AC115192,2025-09-09 23:52:54,90048.43,credit,Salary,Brianport,mobile
TXN101220,1735,AC147610,2025-08-16 09:58:00,18167.14,debit,Healthcare,Lake Leah,pos
TXN101221,1857,AC191075,2025-09-25 09:03:42,63994.51,debit,Salary,New Charleston,web
TXN101222,1332,AC108414,2025-07-10 16:41:10,140151.05,debit,Travel,South Julie,mobile
TXN101223,1843,AC161235,2025-09-16 09:29:17,1560.02,credit,Entertainment,Smithshire,pos
TXN101224,1198,AC166212,2025-07-31 15:01:56,101166.54,debit,Shopping,North Brandi,pos
TXN101225,1523,AC111919,2025-07-20 03:28:25,32345.79,credit,Entertainment,Port Anthonymouth,web
TXN101226,1886,AC113549,2025-09-07 05:12:23,116833.67,debit,Grocery,Lake Elizabethton,web
TXN101227,1319,AC124862,2025-07-03 12:35:15,236019.47,debit,Dining,North Sean,web
TXN101228,1988,AC121987,2025-09-07 15:00:56,44788.61,credit,Travel,Lake Josephstad,mobile
TXN101229,1985,AC150180,2025-09-09 11:53:36,221822.2,debit,Healthcare,Diazfurt,mobile
TXN101230,1275,AC147806,2025-09-11 21:06:48,1342.99,debit,Travel,Jordanborough,mobile
TXN101231,1842,AC102285,2025-08-05 20:38:41,97491.28,debit,Dining,North Joshua,mobile
TXN101232,1057,AC160304,2025-07-14 21:13:07,186159.76,debit,Travel,Sarahview,pos
TXN101233,1496,AC153848,2025-08-15 07:51:38,47817.21,debit,Shopping,Gonzalezstad,pos
TXN101234,1678,AC175925,2025-08-06 04:30:31,163555.53,credit,Entertainment,Amberburgh,web
TXN101235,1876,AC132662,2025-09-19 14:37:23,93639.47,debit,Healthcare,East Michael,web
TXN101236,1327,AC192805,2025-07-22 06:06:42,57274.67,debit,Utilities,Port Jamie,web
TXN101237,1609,AC115122,2025-08-14 13:22:54,180863.62,debit,Shopping,Padillamouth,web
TXN101238,1559,AC157825,2025-08-07 17:47:40,224540.02,debit,Shopping,Andrewport,web
TXN101239,1604,AC148191,2025-07-04 04:01:42,51281.16,debit,Utilities,Christopherbury,mobile
TXN101240,1101,AC124939,2025-08-20 13:59:11,140719.67,debit,Dining,Calebbury,web
TXN101241,1102,AC130397,2025-09-13 11:39:22,180193.93,debit,Travel,Cooperberg,mobile
TXN101242,1682,AC191339,2025-09-28 18:01:18,213552.25,debit,Travel,North Shawn,web
TXN101243,1298,AC162092,2025-07-13 12:06:35,185849.23,debit,Salary,Kellerville,web
TXN101244,1471,AC173765,2025-07-01 15:24:14,55229.71,credit,Salary,Ortizville,web
TXN101245,1918,AC139779,2025-08-13 10:26:18,195561.59,debit,Utilities,East Cory,mobile
TXN101246,1091,AC138993,2025-08-01 03:32:33,95163.79,debit,Healthcare,Lake William,web
TXN101247,1993,AC154472,2025-08-16 21:16:21,21092.71,debit,Travel,Wongfort,mobile
TXN101248,1312,AC111861,2025-07-02 06:26:50,218322.84,debit,Grocery,Scottton,pos
TXN101249,1023,AC129308,2025-09-21 01:25:24,177527.51,debit,Travel,Gonzalezhaven,pos
TXN101250,1301,AC123915,2025-08-14 03:45:37,61830.98,credit,Entertainment,Lyonsmouth,web
TXN101251,1923,AC149888,2025-09-12 15:03:12,97301.16,credit,Dining,Riceport,web
TXN101252,1665,AC105458,2025-08-28 05:02:11,87187.95,credit,Travel,Victoriachester,pos
TXN101253,1983,AC120005,2025-07-26 18:49:35,114379.71,debit,Grocery,Colemanhaven,pos
TXN101254,1601,AC100029,2025-09-13 18:34:53,55259.18,debit,Healthcare,New James,pos
TXN101255,1258,AC175077,2025-09-08 00:51:50,84906.09,debit,Travel,North Jenniferhaven,mobile
TXN101256,1804,AC101437,2025-08-03 18:49:26,166572.31,debit,Dining,West Matthewfort,pos
TXN101257,1008,AC116287,2025-09-21 01:33:44,145121.81,debit,Travel,Markstad,pos
TXN101258,1502,AC143873,2025-09-14 11:54:35,74283.17,debit,Travel,Foleybury,pos
TXN101259,1575,AC180771,2025-09-23 01:59:35,232128.23,debit,Entertainment,Byrdchester,mobile
TXN101260,1280,AC189744,2025-07-16 21:49:11,180267.76,credit,Travel,Brianland,web
TXN101261,1926,AC135118,2025-08-02 05:35:02,11182.87,debit,Healthcare,East Michael,web
TXN101262,1773,AC122903,2025-09-04 15:59:32,155717.77,debit,Healthcare,South Amyton,web
TXN101263,1114,AC181469,2025-08-29 11:30:27,52020.84,debit,Salary,Anthonystad,pos
TXN101264,1113,AC128587,2025-07-10 03:13:34,5630.35,debit,Shopping,New Tracy,mobile
TXN101265,1212,AC139742,2025-09-26 04:12:51,34060.27,debit,Utilities,North Megan,web
TXN101266,1916,AC159057,2025-08-24 11:50:55,120978.6,debit,Entertainment,North Jamiechester,mobile
TXN101267,1475,AC141819,2025-07-28 04:22:58,144988.82,debit,Grocery,West Ryanstad,mobile
TXN101268,1796,AC164460,2025-07-01 18:33:16,75351.57,debit,Entertainment,Lake Kaitlin,pos
TXN101269,1952,AC140298,2025-07-21 04:17:02,32527.46,debit,Entertainment,East Haleyville,pos
TXN101270,1185,AC165630,2025-08-25 14:26:36,205480.91,debit,Dining,Patrickchester,mobile
TXN101271,1020,AC101554,2025-08-20 01:50:57,176475.66,credit,Salary,Ferrellhaven,mobile
TXN101272,1096,AC132537,2025-08-01 20:57:43,26846.29,debit,Shopping,Kennethstad,mobile
TXN101273,1231,AC127843,2025-08-26 08:45:20,55658.65,debit,Dining,Port Brian,mobile
TXN101274,1947,AC183996,2025-07-12 06:25:53,120496.87,debit,Salary,Lake Stevenmouth,mobile
TXN101275,1631,AC159773,2025-09-26 12:44:37,191525.39,debit,Utilities,Alejandrachester,web
TXN101276,1280,AC192357,2025-07-28 04:38:04,149205.16,debit,Salary,West Keithmouth,mobile
TXN101277,1086,AC149690,2025-09-23 13:24:36,128671.1,credit,Salary,Port Richard,pos
TXN101278,1716,AC142367,2025-09-15 11:36:40,88678.29,debit,Travel,Jeremybury,mobile
TXN101279,1186,AC178802,2025-07-15 12:17:31,174019.61,debit,Utilities,Lake Wendymouth,web
TXN101280,1213,AC135224,2025-08-05 23:31:21,162427.98,debit,Utilities,Stevenchester,pos
TXN101281,1236,AC169501,2025-09-13 10:23:41,22160.99,debit,Healthcare,West Melissashire,web
TXN101282,1039,AC178171,2025-07-07 14:04:01,24724.22,debit,Grocery,Lake Angela,web
TXN101283,1652,AC195994,2025-08-20 04:16:57,171621.1,debit,Healthcare,Lake Elizabeth,mobile
TXN101284,1641,AC173999,2025-08-01 16:27:53,87340.7,debit,Healthcare,West Vanessaview,web
TXN101285,1372,AC112236,2025-07-19 09:34:11,20009.92,debit,Entertainment,Port Gabrielle,web
TXN101286,1363,AC165689,2025-08-31 16:57:15,77975.66,debit,Dining,Lake Brandon,mobile
TXN101287,1250,AC179482,2025-08-16 13:38:59,3904.43,debit,Shopping,Port Benjamin,pos
TXN101288,1898,AC141582,2025-08-12 04:51:24,32098.17,debit,Dining,New Janetland,web
TXN101289,1698,AC159076,2025-07-06 04:32:22,195655.3,debit,Entertainment,New Tammyside,mobile
TXN101290,1752,AC137609,2025-08-23 06:55:33,4077.78,debit,Healthcare,Janetchester,pos
TXN101291,1980,AC188372,2025-09-25 21:37:48,134689.51,debit,Utilities,Andrewtown,mobile
TXN101292,1747,AC103638,2025-07-11 23:40:33,201002.24,debit,Travel,Steventown,web
TXN101293,1893,AC112404,2025-08-29 00:25:56,193646.67,debit,Grocery,North Jamesbury,mobile
TXN101294,1100,AC132488,2025-08-04 01:12:28,160980.74,debit,Utilities,South Karenchester,pos
TXN101295,1911,AC122373,2025-09-10 00:55:49,112731.17,debit,Salary,Johnton,pos
TXN101296,1039,AC196187,2025-08-21 11:48:57,123700.81,debit,Travel,West Steven,pos
TXN101297,1589,AC119569,2025-09-18 09:18:10,47279.67,debit,Healthcare,Beckshire,mobile
TXN101298,1897,AC190655,2025-08-09 14:13:59,71484.27,debit,Healthcare,Port Theresa,mobile
TXN101299,1406,AC194240,2025-07-19 13:22:59,178720.09,debit,Dining,West Jennifermouth,pos
TXN101300,1819,AC164991,2025-09-25 02:52:16,220602.75,debit,Grocery,South Johnville,pos
TXN101301,1875,AC105630,2025-08-14 15:53:38,166251.12,debit,Entertainment,Lake Amberland,mobile
TXN101302,1326,AC197774,2025-07-12 16:17:51,149597.14,debit,Utilities,Mooreshire,pos
TXN101303,1357,AC106561,2025-07-23 03:02:09,243243.83,credit,Dining,Port Christine,mobile
TXN101304,1703,AC119426,2025-08-24 15:36:33,40327.36,debit,Utilities,Donnaborough,mobile
TXN101305,1105,AC166661,2025-09-11 13:43:15,197555.39,debit,Grocery,New Chad,mobile
TXN101306,1176,AC151747,2025-07-09 11:34:17,181083.81,credit,Dining,South Kayla,mobile
TXN101307,1943,AC182968,2025-09-13 10:40:27,159004.66,debit,Dining,Karenhaven,mobile
TXN101308,1772,AC176566,2025-08-27 17:00:33,130394.46,debit,Travel,Hardinview,pos
TXN101309,1281,AC101935,2025-08-12 18:33:08,84060.55,credit,Shopping,Jasonburgh,pos
TXN101310,1433,AC176385,2025-07-11 16:38:16,149055.68,debit,Grocery,Christophermouth,web
TXN101311,1820,AC130985,2025-09-19 21:25:18,221871.13,debit,Dining,South Carolinemouth,web
TXN101312,1320,AC170705,2025-09-20 15:43:44,215274.16,debit,Salary,North Stacy,web
TXN101313,1130,AC121755,2025-07-26 21:09:13,135192.53,debit,Salary,Mcphersonview,web
TXN101314,1794,AC145563,2025-07-11 12:53:02,110754.78,debit,Grocery,Melissatown,mobile
TXN101315,1370,AC142312,2025-09-26 03:17:32,61830.48,credit,Dining,New Amber,mobile
TXN101316,1203,AC109788,2025-09-03 16:12:18,99140.66,debit,Dining,Port Luis,mobile
TXN101317,1551,AC164942,2025-07-18 16:49:09,165823.75,debit,Healthcare,Ramosland,web
TXN101318,1849,AC198929,2025-07-17 04:21:55,183907.49,credit,Healthcare,New Kevin,mobile
TXN101319,1525,AC159815,2025-08-23 14:40:52,199596.75,debit,Shopping,Smithbury,mobile
TXN101320,1108,AC179204,2025-09-20 06:46:38,84763.89,debit,Grocery,South Ronaldton,mobile
TXN101321,1407,AC173315,2025-08-20 09:54:31,134565.71,debit,Healthcare,Nicoleborough,web
TXN101322,1920,AC171751,2025-07-02 14:17:00,27462.79,debit,Dining,West Benjaminmouth,pos
TXN101323,1773,AC127118,2025-07-21 01:06:41,58862.93,debit,Utilities,East Marcochester,pos
TXN101324,1056,AC132216,2025-07-21 03:59:06,198109.04,credit,Salary,North Michaelbury,web
TXN101325,1188,AC111860,2025-09-01 10:17:30,194065.28,debit,Healthcare,Elizabethmouth,pos
TXN101326,1104,AC161279,2025-08-23 23:25:56,91403.35,debit,Travel,Lake Jason,pos
TXN101327,1182,AC163657,2025-08-19 13:23:38,33008.55,debit,Healthcare,North Helen,pos
TXN101328,1655,AC169637,2025-08-04 08:18:53,8496.33,debit,Shopping,Davisfurt,pos
TXN101329,1266,AC120668,2025-07-11 17:16:24,5483.78,debit,Travel,Lindseyton,mobile
TXN101330,1530,AC131758,2025-09-16 23:04:25,120031.72,debit,Healthcare,West Eric,pos
TXN101331,1726,AC115565,2025-07-26 06:03:01,26248.86,debit,Utilities,Davidbury,mobile
TXN101332,1787,AC152641,2025-07-14 12:23:58,183987.7,debit,Salary,West Michael,web
TXN101333,1842,AC140935,2025-07-03 08:42:13,181545.9,debit,Entertainment,Leeport,web
TXN101334,1328,AC156614,2025-09-26 01:16:37,135167.36,debit,Healthcare,New Veronicamouth,pos
TXN101335,1484,AC160818,2025-08-01 22:10:36,35189.16,debit,Travel,East Robert,web
TXN101336,1932,AC128190,2025-08-31 02:46:28,46937.72,debit,Utilities,Matthewville,pos
TXN101337,1396,AC107224,2025-07-22 07:31:31,15686.45,debit,Grocery,East Hector,mobile
TXN101338,1595,AC121090,2025-07-13 10:49:42,169.81,debit,Entertainment,West Cassiefurt,web
TXN101339,1400,AC128046,2025-07-06 20:24:57,9788.46,debit,Healthcare,Port Kevin,mobile
TXN101340,1562,AC192021,2025-07-26 08:06:39,105845.22,debit,Shopping,Jamesfort,web
TXN101341,1403,AC141726,2025-07-26 08:07:00,45289.97,credit,Dining,Kristinberg,pos
TXN101342,1043,AC161304,2025-07-01 15:38:51,54133.75,debit,Healthcare,Jessicafurt,mobile
TXN101343,1983,AC120991,2025-09-06 01:29:10,106937.75,debit,Salary,Dixonburgh,web
TXN101344,1174,AC129195,2025-07-06 21:23:05,150703.34,debit,Healthcare,Lawsonshire,mobile
TXN101345,1748,AC165722,2025-08-10 18:54:23,189771.69,debit,Entertainment,South Alexis,mobile
TXN101346,1067,AC164306,2025-07-05 00:00:32,223038.19,debit,Grocery,North Timothystad,web
TXN101347,1139,AC154211,2025-07-13 05:39:31,67235.71,debit,Shopping,Carolhaven,web
TXN101348,1892,AC196516,2025-08-26 23:45:17,88490.94,credit,Healthcare,Susanport,web
TXN101349,1310,AC194735,2025-09-09 23:55:31,213641.24,debit,Travel,Kellyhaven,pos
TXN101350,1993,AC177178,2025-07-01 07:33:51,246438.06,debit,Entertainment,Bennettfort,mobile
TXN101351,1798,AC114513,2025-09-03 21:20:38,130594.97,debit,Travel,Laurastad,mobile
TXN101352,1445,AC189170,2025-07-27 07:03:01,130837.56,debit,Shopping,Lopezshire,mobile
TXN101353,1417,AC168225,2025-08-11 09:41:58,117409.42,debit,Utilities,North Pamela,web
TXN101354,1279,AC127425,2025-09-02 02:34:38,4422.43,debit,Dining,Dylantown,pos
TXN101355,1224,AC155897,2025-09-24 11:50:21,69372.92,debit,Shopping,East Linda,web
TXN101356,1272,AC171936,2025-08-27 17:18:31,52449.06,debit,Salary,New Alyssa,pos
TXN101357,1888,AC113541,2025-08-23 06:07:22,178447.4,debit,Salary,Cassieborough,pos
TXN101358,1256,AC141020,2025-07-18 04:32:41,82880.46,credit,Salary,West Richardmouth,mobile
TXN101359,1951,AC123732,2025-08-23 05:20:31,116130.1,debit,Shopping,Sullivanport,web
TXN101360,1826,AC199240,2025-07-23 18:43:36,207695.29,debit,Shopping,New Jenniferville,web
TXN101361,1422,AC124600,2025-09-21 10:57:06,12411.18,debit,Dining,Cookchester,web
TXN101362,1041,AC181048,2025-09-24 08:18:28,171593.71,debit,Healthcare,Pamelatown,mobile
TXN101363,1251,AC172864,2025-07-28 06:56:02,3535.98,debit,Shopping,East Gabrielleside,pos
TXN101364,1404,AC162433,2025-07-07 17:01:09,41639.16,debit,Utilities,South Johnbury,pos
TXN101365,1247,AC131302,2025-09-07 11:05:16,140683.64,debit,Salary,Thomasside,pos
TXN101366,1774,AC159636,2025-07-10 02:52:09,102918.13,debit,Shopping,East Sarah,pos
TXN101367,1101,AC139263,2025-09-16 22:58:16,155573.12,debit,Grocery,South Cindy,web
TXN101368,1715,AC161966,2025-07-18 04:50:08,155204.73,debit,Travel,South Karen,pos
TXN101369,1688,AC156786,2025-08-08 14:32:35,137829.99,credit,Dining,Jennifershire,pos
TXN101370,1266,AC115648,2025-08-15 14:57:34,88822.29,debit,Entertainment,Lake Krista,web
TXN101371,1376,AC115897,2025-07-14 03:42:01,155972.07,debit,Healthcare,Hendrickston,pos
TXN101372,1888,AC170955,2025-09-19 08:03:36,44363.46,debit,Grocery,Port Kristin,web
TXN101373,1167,AC170335,2025-08-02 09:28:26,224473.61,credit,Entertainment,Watsonton,mobile
TXN101374,1950,AC103301,2025-07-18 00:24:57,207131.46,debit,Utilities,Warrenshire,pos
TXN101375,1318,AC199155,2025-07-31 00:53:39,166207.11,debit,Utilities,Bradleymouth,web
TXN101376,1591,AC186175,2025-09-21 21:01:45,14042.31,debit,Healthcare,Port Susanbury,web
TXN101377,1955,AC135713,2025-09-14 04:56:52,20571.75,debit,Shopping,Andrewborough,mobile
TXN101378,1686,AC172107,2025-08-31 05:28:07,231341.99,debit,Dining,Ralphmouth,web
TXN101379,1013,AC159526,2025-07-02 15:33:25,198433.66,debit,Salary,Knappfurt,web
TXN101380,1531,AC192695,2025-07-08 14:43:12,142168.41,debit,Shopping,Port Jonathan,web
TXN101381,1217,AC126909,2025-09-12 12:34:13,50138.46,debit,Travel,Smithside,mobile
TXN101382,1285,AC127484,2025-08-21 06:43:14,22696.25,credit,Utilities,New Danielle,mobile
TXN101383,1911,AC174442,2025-07-19 12:29:45,13117.29,credit,Utilities,South Lorettaport,web
TXN101384,1371,AC157229,2025-07-09 08:42:19,219681.13,debit,Dining,Port Richardstad,web
TXN101385,1665,AC133855,2025-08-03 08:17:45,190575.84,debit,Travel,New Stevenborough,web
TXN101386,1294,AC190186,2025-07-29 11:11:17,129505.41,credit,Entertainment,Lake Jessicamouth,pos
TXN101387,1210,AC187416,2025-07-11 18:03:59,126131.28,debit,Shopping,New Robertmouth,pos
TXN101388,1748,AC123505,2025-08-16 06:02:49,62577.94,debit,Salary,Lake Paula,mobile
TXN101389,1920,AC177648,2025-08-15 12:52:18,108961.11,debit,Salary,North Leonard,pos
TXN101390,1791,AC165587,2025-08-03 14:07:54,208137.1,debit,Shopping,Yolandaburgh,web
TXN101391,1003,AC148626,2025-09-13 07:03:41,148775.25,credit,Grocery,Townsendmouth,web
TXN101392,1194,AC128112,2025-09-04 00:24:02,182528.66,debit,Salary,Monicaton,mobile
TXN101393,1419,AC103529,2025-07-30 00:58:05,68378.98,debit,Grocery,Lisaburgh,mobile
TXN101394,1550,AC188534,2025-09-21 07:20:34,181877.59,debit,Shopping,Port Christopherview,pos
TXN101395,1104,AC190562,2025-07-08 17:30:01,93156.89,debit,Dining,Irwinhaven,pos
